order_id,customer_id,sku_id,data_pedido,canal,categoria,produto,quantidade,preco_unitario,receita_bruta,desconto_reais,receita_liquida,custo_produto,custo_frete,metodo_pagamento,status_pagamento,margem_contribuicao,tempo_entrega_real,devolvido,motivo_devolucao,desconto_pct,tem_desconto,desconto_acima_25,faixa_desconto,frete_gratis,mk_elegivel_nao_subsidiado,faixa_ticket,cmv_pct,frete_pct,desconto_sobre_bruta_pct,margem_pct,margem_negativa,ano,mes,ano_mes,margem_realizada,receita_realizada,idx_sazonal
ORD-051553,CLI-02474,SKU-01251,2023-01-02 13:43:10,Google Ads,Moda,Vestido Premium Preto,2.0,104.57,209.14,29.78,179.36,86.19,5.46,PIX,Aprovado,87.71,1.0,False,Não se aplica,14.239265563737211,True,False,10-20%,False,False,100-200,48.05419268510258,3.0441570026761817,14.239265563737211,48.90165031222122,False,2023,1,2023-01,87.71,179.36,62.4
ORD-067312,CLI-11830,SKU-03039,2023-01-02 14:49:02,TikTok Ads,Lifestyle,Garrafa Térmica Clássico Azul,3.0,165.6,496.8,0.0,496.8,216.47,0.0,PIX,Aprovado,280.33,9.0,False,Não se aplica,0.0,False,False,0%,True,False,300-500,43.57286634460548,0.0,0.0,56.42713365539452,False,2023,1,2023-01,280.33,496.8,62.4
ORD-035904,CLI-00339,SKU-00628,2023-01-02 14:51:41,TikTok Ads,Moda,Regata Edição Limitada Branco,6.0,105.05,630.3,187.17,443.13,248.1,0.0,Cartão de Crédito,Aprovado,195.03,13.0,True,Não gostei,29.695383150880534,True,True,25-30%,True,False,300-500,55.98808476067971,0.0,29.695383150880534,44.011915239320295,False,2023,1,2023-01,-248.1,0.0,62.4
ORD-004130,CLI-12360,SKU-02290,2023-01-02 15:28:37,Marketplace,Moda,Camiseta Edição Limitada Vermelho,3.0,291.02,873.06,258.64,614.42,282.9,48.12,Cartão de Crédito,Aprovado,283.4,15.0,False,Não se aplica,29.62453897784803,True,True,25-30%,False,True,500-1000,46.04342306565542,7.83177630936493,29.62453897784803,46.124800624979656,False,2023,1,2023-01,283.4,614.42,62.4
ORD-049071,CLI-01729,SKU-01463,2023-01-02 15:53:44,Google Ads,Moda,Camisa Social Luxo Nude,6.0,441.77,2650.62,0.0,2650.62,1306.66,0.0,Cartão de Crédito,Aprovado,1343.96,10.0,False,Não se aplica,0.0,False,False,0%,True,False,>1000,49.29639103304133,0.0,0.0,50.70360896695868,False,2023,1,2023-01,1343.96,2650.62,62.4
ORD-003627,CLI-11830,SKU-04276,2023-01-02 16:41:51,Influenciador,Acessórios,Carteira Artesanal Azul,6.0,245.43,1472.58,0.0,1472.58,733.29,0.0,PIX,Aprovado,739.29,6.0,False,Não se aplica,0.0,False,False,0%,True,False,>1000,49.796275923888686,0.0,0.0,50.203724076111314,False,2023,1,2023-01,739.29,1472.58,62.4
ORD-024304,CLI-12360,SKU-02985,2023-01-02 17:33:01,Orgânico,Moda,Legging Luxo Dourado,2.0,590.23,1180.46,0.0,1180.46,560.2,0.0,Cartão de Crédito,Aprovado,620.26,4.0,True,Produto com defeito,0.0,False,False,0%,True,False,>1000,47.45607644477577,0.0,0.0,52.54392355522424,False,2023,1,2023-01,-560.2,0.0,62.4
ORD-058468,CLI-11830,SKU-02824,2023-01-02 18:39:57,Marketplace,Lifestyle,Garrafa Térmica Luxo Branco,6.0,286.26,1717.56,0.0,1717.56,703.11,12.78,Cartão de Crédito,Aprovado,1001.67,6.0,False,Não se aplica,0.0,False,False,0%,False,True,>1000,40.9365611681688,0.7440788094739048,0.0,58.319360022357294,False,2023,1,2023-01,1001.67,1717.56,62.4
ORD-071989,CLI-11830,SKU-01215,2023-01-02 18:56:03,TikTok Ads,Acessórios,Pochete Urban Preto,3.0,126.8,380.4,0.0,380.4,114.56,0.0,Cartão de Crédito,Aprovado,265.84,5.0,False,Não se aplica,0.0,False,False,0%,True,False,300-500,30.11566771819138,0.0,0.0,69.88433228180862,False,2023,1,2023-01,265.84,380.4,62.4
ORD-010048,CLI-11830,SKU-01228,2023-01-02 19:17:09,Marketplace,Beleza,Batom Urban Preto,4.0,362.68,1450.72,0.0,1450.72,670.58,20.61,Cartão de Crédito,Aprovado,759.53,14.0,False,Não se aplica,0.0,False,False,0%,False,True,>1000,46.223943972648065,1.4206738722841072,0.0,52.35538215506782,False,2023,1,2023-01,759.53,1450.72,62.4
ORD-018980,CLI-11830,SKU-00592,2023-01-02 19:20:50,Marketplace,Beleza,Esfoliante Moderno Rosa,6.0,302.66,1815.96,439.54,1376.42,750.08,33.83,Cartão de Crédito,Aprovado,592.51,13.0,False,Não se aplica,24.204277627260513,True,False,20-25%,False,True,>1000,54.494994260472815,2.4578253730692663,24.204277627260513,43.04718036645791,False,2023,1,2023-01,592.51,1376.42,62.4
ORD-052645,CLI-01729,SKU-03427,2023-01-02 19:41:09,Orgânico,Moda,Jaqueta Edição Limitada Dourado,5.0,94.7,473.5,0.0,473.5,167.85,0.0,Cartão de Crédito,Aprovado,305.65,13.0,False,Não se aplica,0.0,False,False,0%,True,False,300-500,35.448785638859555,0.0,0.0,64.55121436114044,False,2023,1,2023-01,305.65,473.5,62.4
ORD-048160,CLI-11830,SKU-03687,2023-01-02 21:18:58,Email Marketing,Moda,Jaqueta Luxo Preto,2.0,333.24,666.48,0.0,666.48,242.89,0.0,PIX,Aprovado,423.59,2.0,False,Não se aplica,0.0,False,False,0%,True,False,500-1000,36.44370423718641,0.0,0.0,63.55629576281358,False,2023,1,2023-01,423.59,666.48,62.4
ORD-004777,CLI-11830,SKU-00773,2023-01-02 22:52:20,Instagram Ads,Moda,Blusa de Tricô Moderno Dourado,1.0,110.56,110.56,0.0,110.56,54.26,27.64,Cartão de Crédito,Aprovado,28.66,1.0,False,Não se aplica,0.0,False,False,0%,False,False,100-200,49.07742402315485,25.0,0.0,25.922575976845152,False,2023,1,2023-01,28.66,110.56,62.4
ORD-065858,CLI-01729,SKU-02199,2023-01-02 23:23:19,Google Ads,Moda,Top Urban Dourado,5.0,103.14,515.7,82.4,433.3,255.24,0.0,Cartão de Crédito,Aprovado,178.06,6.0,False,Não se aplica,15.978281946868334,True,False,10-20%,True,False,300-500,58.906069697669054,0.0,15.978281946868334,41.093930302330946,False,2023,1,2023-01,178.06,433.3,62.4
ORD-038387,CLI-01729,SKU-00565,2023-01-02 23:33:06,Marketplace,Beleza,Blush Edição Limitada Vermelho,5.0,184.84,924.2,274.51,649.69,355.61,19.11,Boleto,Aprovado,274.97,14.0,True,Atraso na entrega,29.702445358147582,True,True,25-30%,False,True,500-1000,54.73533531376502,2.9414028228847604,29.702445358147582,42.32326186335021,False,2023,1,2023-01,-374.72,0.0,62.4
ORD-025480,CLI-01729,SKU-01816,2023-01-03 00:10:18,TikTok Ads,Lifestyle,Relógio de Parede Oversize Dourado,2.0,265.86,531.72,0.0,531.72,187.18,0.0,Cartão de Crédito,Aprovado,344.54,12.0,False,Não se aplica,0.0,False,False,0%,True,False,500-1000,35.202738283307006,0.0,0.0,64.797261716693,False,2023,1,2023-01,344.54,531.72,62.4
ORD-013294,CLI-11830,SKU-04056,2023-01-03 00:59:08,Marketplace,Moda,Saia Sport Branco,5.0,78.9,394.5,0.0,394.5,189.95,6.45,Boleto,Aprovado,198.1,10.0,True,Atraso na entrega,0.0,False,False,0%,False,True,300-500,48.14955640050697,1.634980988593156,0.0,50.21546261089988,False,2023,1,2023-01,-196.39999999999998,0.0,62.4
ORD-036819,CLI-01729,SKU-03323,2023-01-03 01:26:00,Instagram Ads,Beleza,Base Líquida Oversize Dourado,6.0,183.27,1099.62,0.0,1099.62,411.15,0.0,Cartão de Crédito,Aprovado,688.47,4.0,False,Não se aplica,0.0,False,False,0%,True,False,>1000,37.390189338134995,0.0,0.0,62.60981066186502,False,2023,1,2023-01,688.47,1099.62,62.4
ORD-069795,CLI-11830,SKU-00351,2023-01-03 01:34:57,Marketplace,Beleza,Máscara de Cílios Sport Preto,6.0,101.65,609.9,0.0,609.9,286.58,14.58,PIX,Aprovado,308.74,8.0,False,Não se aplica,0.0,False,False,0%,False,True,500-1000,46.988030824725364,2.3905558288243975,0.0,50.62141334645024,False,2023,1,2023-01,308.74,609.9,62.4
ORD-023358,CLI-11830,SKU-02652,2023-01-03 02:18:06,Instagram Ads,Beleza,Base Líquida Moderno Azul,1.0,247.94,247.94,0.0,247.94,115.52,46.45,Boleto,Aprovado,85.97,14.0,False,Não se aplica,0.0,False,False,0%,False,False,200-250,46.591917399370814,18.734371218843272,0.0,34.673711381785914,False,2023,1,2023-01,85.97,247.94,62.4
ORD-079333,CLI-11830,SKU-02926,2023-01-03 03:06:07,Influenciador,Beleza,Sérum Facial Básico Preto,5.0,469.73,2348.65,0.0,2348.65,1099.39,0.0,PIX,Aprovado,1249.26,14.0,False,Não se aplica,0.0,False,False,0%,True,False,>1000,46.809443722989805,0.0,0.0,53.190556277010195,False,2023,1,2023-01,1249.26,2348.65,62.4
ORD-043834,CLI-04141,SKU-03626,2023-01-03 03:26:08,Influenciador,Beleza,Blush Sustentável Dourado,1.0,136.35,136.35,14.82,121.53,48.85,32.56,Cartão de Crédito,Aprovado,40.12,5.0,False,Não se aplica,10.86908690869087,True,False,10-20%,False,False,100-200,40.1958364189912,26.791738665350124,10.86908690869087,33.012424915658684,False,2023,1,2023-01,40.12,121.53,62.4
ORD-067903,CLI-12360,SKU-03474,2023-01-03 05:11:47,Orgânico,Beleza,Protetor Solar Edição Limitada Preto,2.0,107.35,214.7,18.98,195.72,77.44,23.0,PIX,Aprovado,95.28,3.0,False,Não se aplica,8.840242198416396,True,False,0-10%,False,False,100-200,39.56672797874515,11.751481708563254,8.840242198416396,48.681790312691604,False,2023,1,2023-01,95.28,195.72,62.4
ORD-039540,CLI-11830,SKU-01484,2023-01-03 05:13:31,Instagram Ads,Acessórios,Bolsa de Couro Básico Branco,5.0,262.46,1312.3,0.0,1312.3,589.12,0.0,PIX,Aprovado,723.18,5.0,False,Não se aplica,0.0,False,False,0%,True,False,>1000,44.89217404556885,0.0,0.0,55.10782595443114,False,2023,1,2023-01,723.18,1312.3,62.4
ORD-050201,CLI-14600,SKU-00151,2023-01-03 05:26:50,Marketplace,Moda,Regata Urban Verde,2.0,285.04,570.08,0.0,570.08,193.61,21.12,Cartão de Crédito,Aprovado,355.35,7.0,False,Não se aplica,0.0,False,False,0%,False,True,500-1000,33.96190008419871,3.704743193937693,0.0,62.333356721863595,False,2023,1,2023-01,355.35,570.08,62.4
ORD-037366,CLI-11830,SKU-00275,2023-01-03 05:45:00,Email Marketing,Beleza,Creme Hidratante Premium Prata,4.0,101.41,405.64,0.0,405.64,198.15,0.0,Cartão de Crédito,Aprovado,207.49,10.0,False,Não se aplica,0.0,False,False,0%,True,False,300-500,48.84873286658121,0.0,0.0,51.1512671334188,False,2023,1,2023-01,207.49,405.64,62.4
ORD-079492,CLI-01729,SKU-01952,2023-01-03 06:28:57,Google Ads,Moda,Top Premium Preto,2.0,96.04,192.08,64.2,127.88,67.45,43.08,PIX,Aprovado,17.35,3.0,False,Não se aplica,33.42357351103707,True,True,>30%,False,False,100-200,52.7447607131686,33.687832342821395,33.42357351103707,13.56740694401001,False,2023,1,2023-01,17.35,127.88,62.4
ORD-042153,CLI-11830,SKU-00012,2023-01-03 06:34:46,Google Ads,Moda,Camiseta Artesanal Prata,1.0,197.42,197.42,51.1,146.32,72.65,39.0,Cartão de Crédito,Aprovado,34.67,6.0,False,Não se aplica,25.88390234018843,True,True,25-30%,False,False,100-200,49.65144887916895,26.65390924002187,25.88390234018843,23.694641880809186,False,2023,1,2023-01,34.67,146.32,62.4
ORD-069428,CLI-11830,SKU-00677,2023-01-03 06:59:12,Influenciador,Moda,Jaqueta Delicado Bege,6.0,280.38,1682.28,0.0,1682.28,616.21,0.0,Cartão de Crédito,Aprovado,1066.07,1.0,True,Produto com defeito,0.0,False,False,0%,True,False,>1000,36.62945526309533,0.0,0.0,63.37054473690468,False,2023,1,2023-01,-616.21,0.0,62.4
ORD-012528,CLI-11830,SKU-04822,2023-01-03 07:53:47,Marketplace,Beleza,Máscara de Cílios Luxo Bege,3.0,211.17,633.51,0.0,633.51,275.91,50.26,PIX,Aprovado,307.34,11.0,False,Não se aplica,0.0,False,False,0%,False,True,500-1000,43.55258796230525,7.93357642341873,0.0,48.51383561427601,False,2023,1,2023-01,307.34,633.51,62.4
ORD-054540,CLI-11830,SKU-04213,2023-01-03 08:50:54,Instagram Ads,Lifestyle,Luminária Oversize Vermelho,3.0,164.65,493.95,0.0,493.95,163.34,0.0,PIX,Aprovado,330.61,10.0,False,Não se aplica,0.0,False,False,0%,True,False,300-500,33.06812430407936,0.0,0.0,66.93187569592064,False,2023,1,2023-01,330.61,493.95,62.4
ORD-065657,CLI-05120,SKU-00644,2023-01-03 10:33:45,Marketplace,Lifestyle,Difusor Sport Prata,5.0,318.36,1591.8,0.0,1591.8,592.46,55.04,Cartão de Crédito,Aprovado,944.3,11.0,False,Não se aplica,0.0,False,False,0%,False,True,>1000,37.21949993717804,3.457720819198392,0.0,59.32277924362357,False,2023,1,2023-01,944.3,1591.8,62.4
ORD-056959,CLI-02474,SKU-04502,2023-01-03 11:16:08,Influenciador,Moda,Saia Premium Rosa,2.0,633.58,1267.16,0.0,1267.16,533.41,0.0,Boleto,Aprovado,733.75,7.0,False,Não se aplica,0.0,False,False,0%,True,False,>1000,42.09492092553426,0.0,0.0,57.905079074465725,False,2023,1,2023-01,733.75,1267.16,62.4
ORD-002912,CLI-01729,SKU-03899,2023-01-03 12:35:46,Instagram Ads,Lifestyle,Vela Aromática Sustentável Prata,5.0,323.77,1618.85,0.0,1618.85,689.39,0.0,Cartão de Crédito,Aprovado,929.46,13.0,False,Não se aplica,0.0,False,False,0%,True,False,>1000,42.58516848380023,0.0,0.0,57.41483151619978,False,2023,1,2023-01,929.46,1618.85,62.4
ORD-006755,CLI-11830,SKU-02777,2023-01-03 12:51:16,TikTok Ads,Moda,Saia Slim Azul,6.0,222.79,1336.74,0.0,1336.74,649.35,0.0,PIX,Aprovado,687.39,5.0,True,Tamanho errado,0.0,False,False,0%,True,False,>1000,48.57713541900445,0.0,0.0,51.42286458099555,False,2023,1,2023-01,-649.35,0.0,62.4
ORD-018433,CLI-12360,SKU-02257,2023-01-03 12:53:18,Instagram Ads,Moda,Moletom Premium Branco,2.0,582.0,1164.0,353.4,810.6,555.28,0.0,Cartão de Crédito,Aprovado,255.32,14.0,True,Produto com defeito,30.36082474226804,True,True,>30%,True,False,500-1000,68.50234394275844,0.0,30.36082474226804,31.497656057241546,False,2023,1,2023-01,-555.28,0.0,62.4
ORD-078785,CLI-06160,SKU-04019,2023-01-03 13:13:31,Influenciador,Acessórios,Mochila Clássico Vermelho,6.0,217.98,1307.88,0.0,1307.88,652.19,0.0,PIX,Aprovado,655.69,1.0,True,Tamanho errado,0.0,False,False,0%,True,False,>1000,49.86619567544423,0.0,0.0,50.133804324555776,False,2023,1,2023-01,-652.19,0.0,62.4
ORD-054801,CLI-01729,SKU-02003,2023-01-03 13:21:14,Google Ads,Beleza,Blush Edição Limitada Bege,6.0,166.07,996.42,0.0,996.42,361.7,0.0,Cartão de Crédito,Aprovado,634.72,13.0,False,Não se aplica,0.0,False,False,0%,True,False,500-1000,36.29995383472833,0.0,0.0,63.70004616527167,False,2023,1,2023-01,634.72,996.42,62.4
ORD-002715,CLI-10455,SKU-04356,2023-01-03 13:47:24,Influenciador,Moda,Camiseta Oversize Rosa,2.0,483.22,966.44,0.0,966.44,353.08,0.0,PIX,Aprovado,613.36,5.0,False,Não se aplica,0.0,False,False,0%,True,False,500-1000,36.5340838541451,0.0,0.0,63.465916145854884,False,2023,1,2023-01,613.36,966.44,62.4
ORD-079477,CLI-11830,SKU-03426,2023-01-03 14:51:06,TikTok Ads,Lifestyle,Caderno Slim Nude,3.0,165.67,497.01,0.0,497.01,151.04,0.0,Cartão de Crédito,Aprovado,345.97,7.0,False,Não se aplica,0.0,False,False,0%,True,False,300-500,30.389730588921747,0.0,0.0,69.61026941107825,False,2023,1,2023-01,345.97,497.01,62.4
ORD-027769,CLI-11830,SKU-00289,2023-01-03 15:16:24,TikTok Ads,Moda,Jaqueta Premium Azul,2.0,433.97,867.94,183.5,684.44,345.38,0.0,Cartão de Crédito,Aprovado,339.06,13.0,False,Não se aplica,21.142014424960248,True,False,20-25%,True,False,500-1000,50.46169130968382,0.0,21.142014424960248,49.53830869031617,False,2023,1,2023-01,339.06,684.44,62.4
ORD-043588,CLI-09365,SKU-03915,2023-01-03 16:04:33,Google Ads,Beleza,Creme Hidratante Slim Verde,1.0,127.77,127.77,0.0,127.77,40.98,23.91,PIX,Aprovado,62.88,3.0,False,Não se aplica,0.0,False,False,0%,False,False,100-200,32.07325663301244,18.713312984268608,0.0,49.213430382718954,False,2023,1,2023-01,62.88,127.77,62.4
ORD-033198,CLI-01729,SKU-03792,2023-01-03 16:29:37,Marketplace,Beleza,Blush Premium Bege,3.0,78.79,236.37,71.23,165.14,105.35,33.36,Boleto,Aprovado,26.43,13.0,False,Não se aplica,30.13495790497948,True,True,>30%,False,False,100-200,63.79435630374228,20.201041540511085,30.13495790497948,16.004602155746642,False,2023,1,2023-01,26.43,165.14,62.4
ORD-058467,CLI-00583,SKU-02911,2023-01-03 16:52:59,Marketplace,Beleza,Perfume Premium Dourado,3.0,193.13,579.39,36.43,542.96,175.68,34.39,Cartão de Crédito,Aprovado,332.89,15.0,False,Não se aplica,6.287647353250833,True,False,0-10%,False,True,500-1000,32.35597465743333,6.3337999115956976,6.287647353250833,61.310225430970966,False,2023,1,2023-01,332.89,542.96,62.4
ORD-062725,CLI-01729,SKU-01438,2023-01-03 18:39:58,Google Ads,Lifestyle,Vela Aromática Moderno Rosa,2.0,227.99,455.98,0.0,455.98,144.81,0.0,PIX,Aprovado,311.17,5.0,False,Não se aplica,0.0,False,False,0%,True,False,300-500,31.757971840870212,0.0,0.0,68.24202815912979,False,2023,1,2023-01,311.17,455.98,62.4
ORD-049736,CLI-11830,SKU-04993,2023-01-03 18:46:14,Instagram Ads,Beleza,Óleo Corporal Básico Vermelho,4.0,256.02,1024.08,0.0,1024.08,494.4,0.0,PIX,Aprovado,529.68,8.0,False,Não se aplica,0.0,False,False,0%,True,False,>1000,48.2774783220061,0.0,0.0,51.7225216779939,False,2023,1,2023-01,529.68,1024.08,62.4
ORD-014822,CLI-11830,SKU-02737,2023-01-03 19:27:57,Marketplace,Moda,Vestido Sustentável Verde,4.0,190.43,761.72,0.0,761.72,310.98,12.02,PIX,Aprovado,438.72,13.0,False,Não se aplica,0.0,False,False,0%,False,True,500-1000,40.826025311137954,1.5780076668592133,0.0,57.59596702200284,False,2023,1,2023-01,438.72,761.72,62.4
ORD-060887,CLI-04627,SKU-04683,2023-01-03 19:29:06,Influenciador,Lifestyle,Planta Artificial Luxo Dourado,1.0,302.16,302.16,0.0,302.16,115.25,0.0,Cartão de Crédito,Aprovado,186.91,5.0,False,Não se aplica,0.0,False,False,0%,True,False,300-500,38.14204395022504,0.0,0.0,61.85795604977494,False,2023,1,2023-01,186.91,302.16,62.4
ORD-016341,CLI-02474,SKU-02711,2023-01-03 19:39:47,Instagram Ads,Beleza,Sérum Facial Sport Rosa,6.0,201.18,1207.08,347.27,859.81,550.13,0.0,Boleto,Aprovado,309.68,4.0,False,Não se aplica,28.76942704708884,True,True,25-30%,True,False,500-1000,63.98274037287308,0.0,28.76942704708884,36.017259627126926,False,2023,1,2023-01,309.68,859.81,62.4
ORD-039182,CLI-08289,SKU-02210,2023-01-03 19:42:48,Marketplace,Acessórios,Chapéu Luxo Prata,2.0,135.37,270.74,0.0,270.74,132.28,22.05,Cartão de Crédito,Aprovado,116.41,8.0,False,Não se aplica,0.0,False,False,0%,False,True,250-300,48.85868360788949,8.144345128167245,0.0,42.996971263943266,False,2023,1,2023-01,116.41,270.74,62.4
ORD-047969,CLI-03277,SKU-02111,2023-01-03 19:44:34,Marketplace,Lifestyle,Vela Aromática Luxo Vermelho,3.0,182.82,548.46,65.16,483.3,242.25,55.25,PIX,Aprovado,185.8,8.0,False,Não se aplica,11.880538234328847,True,False,10-20%,False,True,300-500,50.12414649286158,11.431822884336851,11.880538234328847,38.44403062280157,False,2023,1,2023-01,185.8,483.3,62.4
ORD-024109,CLI-11830,SKU-04751,2023-01-03 19:47:14,TikTok Ads,Moda,Calça Jeans Slim Rosa,6.0,281.37,1688.22,0.0,1688.22,606.83,0.0,PIX,Aprovado,1081.39,8.0,False,Não se aplica,0.0,False,False,0%,True,False,>1000,35.94495978012345,0.0,0.0,64.05504021987656,False,2023,1,2023-01,1081.39,1688.22,62.4
ORD-051773,CLI-12360,SKU-02067,2023-01-03 21:24:32,Marketplace,Beleza,Creme Hidratante Básico Dourado,3.0,289.11,867.33,287.79,579.54,319.73,8.75,PIX,Aprovado,251.06,8.0,False,Não se aplica,33.181142125834455,True,True,>30%,False,True,500-1000,55.16961728267247,1.509818131621631,33.181142125834455,43.32056458570591,False,2023,1,2023-01,251.06,579.54,62.4
ORD-034322,CLI-06160,SKU-04401,2023-01-03 21:29:26,Marketplace,Acessórios,Carteira Urban Bege,3.0,217.39,652.17,135.7,516.47,232.97,22.07,PIX,Aprovado,261.43,16.0,False,Não se aplica,20.807458178082403,True,False,20-25%,False,True,500-1000,45.10813793637578,4.273239491161151,20.807458178082403,50.61862257246307,False,2023,1,2023-01,261.43,516.47,62.4
ORD-057635,CLI-11830,SKU-03168,2023-01-03 21:43:54,Email Marketing,Moda,Saia Exclusivo Prata,5.0,233.68,1168.4,0.0,1168.4,489.02,0.0,Cartão de Crédito,Aprovado,679.38,5.0,False,Não se aplica,0.0,False,False,0%,True,False,>1000,41.85381718589524,0.0,0.0,58.146182814104755,False,2023,1,2023-01,679.38,1168.4,62.4
ORD-037941,CLI-14211,SKU-03210,2023-01-03 23:57:26,Orgânico,Moda,Regata Slim Prata,6.0,102.03,612.18,0.0,612.18,286.14,0.0,Cartão de Crédito,Aprovado,326.04,14.0,True,Arrependimento,0.0,False,False,0%,True,False,500-1000,46.74115456238361,0.0,0.0,53.2588454376164,False,2023,1,2023-01,-286.14,0.0,62.4
ORD-054366,CLI-11830,SKU-02410,2023-01-04 00:26:33,Email Marketing,Acessórios,Mochila Clássico Vermelho,5.0,62.04,310.2,109.85,200.35,114.19,43.12,PIX,Aprovado,43.04,6.0,True,Produto com defeito,35.41263700838169,True,True,>30%,False,False,200-250,56.99525829797854,21.522335912153732,35.41263700838169,21.48240578986773,False,2023,1,2023-01,-157.31,0.0,62.4
ORD-065101,CLI-12360,SKU-01078,2023-01-04 02:18:20,Marketplace,Beleza,Esfoliante Exclusivo Rosa,6.0,229.07,1374.42,0.0,1374.42,522.29,46.16,PIX,Aprovado,805.97,7.0,False,Não se aplica,0.0,False,False,0%,False,True,>1000,38.00075668281893,3.358507588655578,0.0,58.640735728525485,False,2023,1,2023-01,805.97,1374.42,62.4
ORD-010365,CLI-03910,SKU-02075,2023-01-04 02:46:07,Google Ads,Beleza,Kit Skincare Luxo Verde,3.0,93.09,279.27,59.93,219.34,99.46,27.07,Boleto,Aprovado,92.81,5.0,False,Não se aplica,21.459519461453073,True,False,20-25%,False,False,200-250,45.34512628795477,12.341570165040576,21.459519461453073,42.31330354700465,False,2023,1,2023-01,92.81,219.34,62.4
ORD-041217,CLI-09365,SKU-02581,2023-01-04 03:11:15,Influenciador,Beleza,Batom Delicado Vermelho,4.0,89.77,359.08,0.0,359.08,130.84,0.0,Cartão de Crédito,Aprovado,228.24,10.0,False,Não se aplica,0.0,False,False,0%,True,False,300-500,36.43756266013145,0.0,0.0,63.56243733986856,False,2023,1,2023-01,228.24,359.08,62.4
ORD-059443,CLI-11830,SKU-00095,2023-01-04 03:33:25,Influenciador,Lifestyle,Kit Chá Moderno Prata,3.0,297.58,892.74,97.66,795.08,393.01,0.0,Cartão de Crédito,Aprovado,402.07,13.0,False,Não se aplica,10.939355243407935,True,False,10-20%,True,False,500-1000,49.43024601297982,0.0,10.939355243407935,50.56975398702017,False,2023,1,2023-01,402.07,795.08,62.4
ORD-077345,CLI-11830,SKU-00332,2023-01-04 03:34:37,Google Ads,Moda,Saia Moderno Verde,4.0,254.47,1017.88,374.67,643.21,494.85,0.0,Cartão de Crédito,Aprovado,148.36,12.0,False,Não se aplica,36.80885762565332,True,True,>30%,True,False,500-1000,76.93443820836119,0.0,36.80885762565332,23.06556179163881,False,2023,1,2023-01,148.36,643.21,62.4
ORD-040821,CLI-01729,SKU-01492,2023-01-04 03:39:00,Instagram Ads,Lifestyle,Caderno Sport Bege,3.0,183.66,550.98,190.17,360.81,266.9,0.0,Cartão de Crédito,Aprovado,93.91,3.0,False,Não se aplica,34.514864423391046,True,True,>30%,True,False,300-500,73.97245087442144,0.0,34.514864423391046,26.02754912557856,False,2023,1,2023-01,93.91,360.81,62.4
ORD-035620,CLI-14211,SKU-04051,2023-01-04 03:56:10,Email Marketing,Moda,Camisa Social Exclusivo Azul,2.0,140.63,281.26,0.0,281.26,93.42,0.0,Cartão de Crédito,Aprovado,187.84,5.0,False,Não se aplica,0.0,False,False,0%,True,False,250-300,33.21481902865676,0.0,0.0,66.78518097134325,False,2023,1,2023-01,187.84,281.26,62.4
ORD-041925,CLI-11830,SKU-00636,2023-01-04 04:05:36,Orgânico,Acessórios,Pulseira Luxo Prata,2.0,215.45,430.9,0.0,430.9,131.95,0.0,Cartão de Crédito,Aprovado,298.95,8.0,False,Não se aplica,0.0,False,False,0%,True,False,300-500,30.62195404966349,0.0,0.0,69.37804595033651,False,2023,1,2023-01,298.95,430.9,62.4
